Fecha,Tipo,Precio,RSI,ADX,Ganancia,Saldo
2026-05-06 00:01:09,SHORT,93575.53,69.8,17.38,-156.16,12094.85
2026-05-06 00:01:09,LONG,97618.89,31.21,29.5,-149.24,11945.62
2026-05-06 00:01:10,LONG,106180.08,78.97,22.93,334.15,12279.76
2026-05-06 00:01:10,LONG,104957.99,34.34,28.54,-175.07,12104.69
2026-05-06 00:01:10,SHORT,103978.0,82.04,31.17,-93.31,12011.38
2026-05-06 00:01:10,LONG,105097.35,74.61,44.11,40.19,12051.58
2026-05-06 00:01:11,LONG,103349.66,20.53,34.34,-173.14,11878.44
2026-05-06 00:01:11,SHORT,101628.22,74.06,21.06,-119.06,11759.38
2026-05-06 00:01:12,SHORT,96150.84,55.37,19.29,-100.88,11658.5
2026-05-06 00:01:12,LONG,99128.0,8.85,31.78,-132.76,11525.74
2026-05-06 00:01:13,LONG,95036.26,30.65,28.64,-185.95,11339.79
2026-05-06 00:01:13,LONG,96799.53,20.59,44.52,-128.9,11210.9
2026-05-06 00:01:13,LONG,96165.01,5.93,64.77,-115.25,11095.65
2026-05-06 00:01:13,SHORT,97290.95,62.01,22.63,-100.86,10994.79
2026-05-06 00:01:14,SHORT,95300.01,23.99,38.48,76.91,11071.7
2026-05-06 00:01:15,SHORT,87013.46,68.99,40.2,-116.98,10954.72
2026-05-06 00:01:15,SHORT,82332.8,78.82,48.71,-111.75,10842.98
2026-05-06 00:01:16,LONG,91993.99,32.43,29.75,-101.44,10741.54
2026-05-06 00:01:16,LONG,93642.06,82.48,33.97,233.95,10975.49
2026-05-06 00:01:16,LONG,90102.02,40.48,28.66,-87.99,10887.5
2026-05-06 00:01:17,SHORT,82226.98,76.65,37.64,-111.21,10776.29
2026-05-06 00:01:18,LONG,84460.79,76.43,21.89,64.39,10840.68
2026-05-06 00:01:18,LONG,84410.0,74.15,34.69,31.4,10872.08
2026-05-06 00:01:18,LONG,86344.29,76.49,54.8,133.89,11005.96
2026-05-06 00:01:18,SHORT,83794.17,15.77,27.31,127.35,11133.31
2026-05-06 00:01:19,SHORT,84964.21,74.74,64.33,-85.3,11048.01
2026-05-06 00:01:20,SHORT,82927.81,17.6,41.14,181.81,11229.82
2026-05-06 00:01:20,SHORT,81906.88,23.39,22.44,153.56,11383.39
2026-05-06 00:01:20,LONG,82796.1,17.34,41.53,-111.52,11271.86
2026-05-06 00:01:20,SHORT,83345.08,78.59,48.96,-85.51,11186.35
2026-05-06 00:01:21,LONG,82824.32,15.72,29.27,-92.0,11094.35
2026-05-06 00:01:21,SHORT,82876.03,23.91,40.22,45.59,11139.94
2026-05-06 00:01:21,SHORT,77913.99,75.19,41.92,-90.73,11049.21
2026-05-06 00:01:22,LONG,80891.99,32.06,15.31,-115.1,10934.11
2026-05-06 00:01:22,LONG,83623.3,78.21,27.29,32.83,10966.94
2026-05-06 00:01:22,LONG,83757.97,27.01,24.8,-111.72,10855.22
2026-05-06 00:01:23,LONG,88401.03,75.23,13.67,197.97,11053.2
2026-05-06 00:01:25,LONG,96300.0,74.75,28.55,-5.74,11047.46
2026-05-06 00:01:25,SHORT,94430.46,20.89,44.7,141.54,11189.0
2026-05-06 00:01:26,LONG,97262.88,74.81,30.94,110.99,11299.99
2026-05-06 00:01:26,LONG,104807.37,84.52,41.59,182.81,11482.8
2026-05-06 00:01:28,LONG,111173.92,76.9,31.8,37.12,11519.92
2026-05-06 00:01:28,SHORT,107587.75,21.48,30.2,76.53,11596.45
2026-05-06 00:01:29,SHORT,108746.01,76.23,40.36,-94.86,11501.58
2026-05-06 00:01:29,SHORT,104831.83,64.02,9.69,-88.21,11413.37
2026-05-06 00:01:29,LONG,104682.93,76.07,34.94,33.02,11446.39
2026-05-06 00:01:29,LONG,105811.13,81.93,35.95,85.46,11531.85
2026-05-06 00:01:30,SHORT,103190.98,87.23,41.8,-100.07,11431.78
2026-05-06 00:01:30,LONG,105876.61,79.99,28.41,35.14,11466.92
2026-05-06 00:01:30,LONG,105906.98,75.72,21.39,14.79,11481.71
2026-05-06 00:01:31,LONG,108554.3,21.32,26.13,-88.77,11392.94
2026-05-06 00:01:31,LONG,106231.89,19.55,51.54,-129.93,11263.01
2026-05-06 00:01:32,SHORT,105811.74,84.76,33.52,-116.84,11146.17
2026-05-06 00:01:32,LONG,104881.28,12.44,25.34,-83.61,11062.55
2026-05-06 00:01:32,SHORT,103572.29,23.0,35.84,37.0,11099.55
2026-05-06 00:01:32,SHORT,101771.02,68.08,44.91,-94.49,11005.06
2026-05-06 00:01:32,LONG,100272.18,34.97,17.0,-102.19,10902.87
2026-05-06 00:01:33,LONG,107361.4,78.33,28.79,26.43,10929.3
2026-05-06 00:01:33,LONG,108054.26,74.65,21.71,53.87,10983.17
2026-05-06 00:01:34,SHORT,105459.93,20.56,22.97,170.6,11153.77
2026-05-06 00:01:34,LONG,109449.98,74.89,24.11,50.82,11204.59
2026-05-06 00:01:34,SHORT,109305.85,59.09,23.49,-113.05,11091.54
2026-05-06 00:01:35,LONG,107976.91,40.0,21.54,-86.15,11005.38
2026-05-06 00:01:35,SHORT,108506.02,23.36,22.58,-8.22,10997.17
2026-05-06 00:01:35,LONG,112637.66,74.98,29.17,181.09,11178.26
2026-05-06 00:01:35,LONG,117608.52,80.08,20.02,28.95,11207.21
2026-05-06 00:01:36,LONG,119878.23,18.41,44.66,-94.89,11112.32
2026-05-06 00:01:36,LONG,120329.19,75.68,21.9,185.49,11297.81
2026-05-06 00:01:37,LONG,118000.0,29.47,32.01,-106.55,11191.26
2026-05-06 00:01:38,LONG,119157.64,85.28,23.02,114.54,11305.79
2026-05-06 00:01:38,LONG,119766.64,74.31,20.2,96.39,11402.19
2026-05-06 00:01:40,LONG,115146.03,82.61,35.02,55.13,11457.32
2026-05-06 00:01:40,LONG,120193.7,16.48,69.79,-104.01,11353.31
2026-05-06 00:01:40,LONG,120169.75,80.25,17.54,77.41,11430.71
2026-05-06 00:01:41,LONG,121583.0,10.91,41.21,-92.12,11338.59
2026-05-06 00:01:41,SHORT,117810.7,23.09,14.46,-10.47,11328.12
2026-05-06 00:01:41,SHORT,116516.11,79.29,17.41,-97.68,11230.44
2026-05-06 00:01:42,LONG,114948.39,15.77,55.0,-88.97,11141.47
2026-05-06 00:01:42,SHORT,111164.11,22.88,17.94,108.76,11250.23
2026-05-06 00:01:43,SHORT,108198.67,23.58,36.35,239.29,11489.52
2026-05-06 00:01:43,SHORT,108246.35,22.96,31.84,50.06,11539.58
2026-05-06 00:01:43,SHORT,109432.99,85.78,28.43,-106.09,11433.49
2026-05-06 00:01:44,LONG,110968.0,78.11,31.28,162.88,11596.37
2026-05-06 00:01:44,LONG,110780.0,19.4,22.37,-91.02,11505.35
2026-05-06 00:01:44,SHORT,109456.02,22.91,50.35,161.97,11667.32
2026-05-06 00:01:44,SHORT,110752.83,20.01,18.47,48.61,11715.92
2026-05-06 00:01:44,SHORT,110314.99,19.76,37.04,67.34,11783.27
2026-05-06 00:01:44,SHORT,111235.81,79.23,31.48,-89.87,11693.4
2026-05-06 00:01:45,LONG,111570.68,25.45,46.06,-106.2,11587.2
2026-05-06 00:01:45,SHORT,112553.65,80.16,46.88,-106.33,11480.87
2026-05-06 00:01:45,LONG,115905.88,78.01,46.71,25.37,11506.24
2026-05-06 00:01:46,LONG,116531.93,77.04,30.26,128.55,11634.8
2026-05-06 00:01:47,SHORT,115711.51,22.96,30.64,21.49,11656.29
2026-05-06 00:01:48,LONG,112983.67,16.91,68.29,-97.83,11558.46
2026-05-06 00:01:48,SHORT,114387.29,86.25,46.44,-87.46,11471.0
2026-05-06 00:01:49,LONG,120349.6,78.51,19.68,67.91,11538.91
2026-05-06 00:01:49,LONG,122234.24,75.36,29.38,24.69,11563.6
2026-05-06 00:01:49,LONG,122988.76,7.81,52.17,-95.54,11468.06
2026-05-06 00:01:49,LONG,123465.28,78.25,31.03,41.46,11509.52
2026-05-06 00:01:50,SHORT,112338.1,59.15,22.4,-86.45,11423.07
2026-05-06 00:01:50,LONG,113643.33,15.21,33.34,-90.41,11332.65
2026-05-06 00:01:50,LONG,114093.98,6.02,44.15,-85.28,11247.38
2026-05-06 00:01:50,SHORT,111905.73,12.26,22.43,99.09,11346.47
2026-05-06 00:01:51,LONG,111022.59,84.16,23.63,29.8,11376.27
2026-05-06 00:01:51,LONG,109059.22,21.86,71.04,-114.5,11261.77
2026-05-06 00:01:51,SHORT,112170.52,80.57,53.11,-314.19,10947.58
2026-05-06 00:01:52,SHORT,109881.05,74.81,67.24,-158.66,10788.92
2026-05-06 00:01:52,LONG,111679.83,84.89,32.78,44.08,10833.01
2026-05-06 00:01:52,LONG,115750.25,75.58,32.02,81.81,10914.82
2026-05-06 00:01:53,SHORT,111509.74,23.92,27.78,141.28,11056.1
2026-05-06 00:01:53,SHORT,109769.7,79.87,58.37,-113.16,10942.94
2026-05-06 00:01:54,SHORT,102338.0,73.33,17.61,-127.77,10815.16
2026-05-06 00:01:55,SHORT,104799.99,77.5,28.83,-131.11,10684.06
2026-05-06 00:01:55,SHORT,97289.78,22.31,33.75,313.58,10997.64
2026-05-06 00:01:55,SHORT,95225.37,23.02,30.4,103.95,11101.59
2026-05-06 00:01:56,SHORT,92801.62,63.68,21.67,-175.31,10926.28
2026-05-06 00:01:56,LONG,91892.53,38.97,36.4,-87.93,10838.35
2026-05-06 00:01:56,SHORT,91327.03,81.98,41.49,-86.89,10751.46
2026-05-06 00:01:57,LONG,87344.01,74.28,39.4,228.97,10980.43
2026-05-06 00:01:57,LONG,87009.82,24.92,32.26,-127.61,10852.82
2026-05-06 00:01:57,LONG,91467.13,74.36,54.09,57.32,10910.14
2026-05-06 00:01:57,LONG,91523.36,76.62,33.05,76.65,10986.79
2026-05-06 00:01:59,SHORT,87920.99,22.01,24.82,245.92,11232.72
2026-05-06 00:01:59,LONG,90239.16,16.54,34.39,-150.89,11081.83
2026-05-06 00:01:59,LONG,91980.69,32.05,14.83,-83.58,10998.25
2026-05-06 00:02:00,SHORT,89802.55,22.68,25.68,79.18,11077.43
2026-05-06 00:02:00,LONG,88050.01,19.1,42.19,-173.91,10903.52
2026-05-06 00:02:00,SHORT,87261.45,79.69,38.38,-94.97,10808.55
2026-05-06 00:02:00,SHORT,87372.43,73.49,24.17,-84.08,10724.48
2026-05-06 00:02:01,SHORT,87146.04,75.93,29.84,-97.36,10627.11
2026-05-06 00:02:01,LONG,88307.64,74.78,32.12,11.48,10638.59
2026-05-06 00:02:02,SHORT,88295.69,76.51,43.85,-79.95,10558.65
2026-05-06 00:02:03,SHORT,88584.26,74.97,35.24,-85.08,10473.57
2026-05-06 00:02:03,LONG,90604.26,77.96,28.14,200.78,10674.35
2026-05-06 00:02:04,SHORT,90619.51,20.36,27.23,17.58,10691.93
2026-05-06 00:02:04,LONG,90938.13,75.31,21.17,44.79,10736.72
2026-05-06 00:02:04,LONG,91783.23,76.27,16.21,129.33,10866.05
2026-05-06 00:02:04,LONG,90560.01,16.18,35.36,-120.2,10745.85
2026-05-06 00:02:05,LONG,96493.15,79.95,26.15,184.64,10930.49
2026-05-06 00:02:05,LONG,95825.51,33.93,16.72,-87.23,10843.26
2026-05-06 00:02:05,SHORT,94950.04,21.84,31.85,86.56,10929.81
2026-05-06 00:02:06,SHORT,92442.23,23.0,21.57,62.63,10992.44
2026-05-06 00:02:06,SHORT,89088.59,23.6,24.16,102.7,11095.15
2026-05-06 00:02:06,LONG,88710.28,28.88,46.66,-103.0,10992.14
2026-05-06 00:02:07,SHORT,88721.46,74.41,21.62,-129.7,10862.44
2026-05-06 00:02:08,SHORT,76984.0,21.62,31.53,273.87,11136.31
2026-05-06 00:02:08,LONG,77201.22,31.22,37.07,-115.26,11021.06
2026-05-06 00:02:08,SHORT,67037.01,77.39,50.14,-104.37,10916.68
2026-05-06 00:02:09,SHORT,67576.63,16.43,45.65,256.27,11172.95
2026-05-06 00:02:09,SHORT,65740.35,21.62,33.53,371.28,11544.23
2026-05-06 00:02:10,LONG,69567.06,80.96,24.97,130.41,11674.64
2026-05-06 00:02:10,LONG,70405.12,74.87,40.58,167.85,11842.49
2026-05-06 00:02:10,SHORT,65965.59,21.35,53.96,147.65,11990.14
2026-05-06 00:02:11,LONG,68231.0,78.95,17.69,23.24,12013.38
2026-05-06 00:02:11,SHORT,65481.74,14.6,26.72,378.62,12392.0
2026-05-06 00:02:11,SHORT,66275.84,74.09,54.7,-97.72,12294.28
2026-05-06 00:02:12,SHORT,64412.0,81.94,35.66,-93.04,12201.24
2026-05-06 00:02:12,LONG,66979.88,25.92,35.08,-152.04,12049.21
2026-05-06 00:02:12,SHORT,65492.96,20.58,41.25,71.95,12121.16
2026-05-06 00:02:12,SHORT,65665.04,76.95,42.62,-104.0,12017.16
2026-05-06 00:02:13,LONG,66022.34,31.13,36.33,-97.1,11920.06
2026-05-06 00:02:13,LONG,72150.71,44.54,7.65,-91.02,11829.05
2026-05-06 00:02:13,LONG,71278.46,25.85,37.69,-90.08,11738.97
2026-05-06 00:02:13,SHORT,70393.09,20.2,32.66,184.61,11923.58
2026-05-06 00:02:14,LONG,69173.0,35.65,16.8,-126.8,11796.78
2026-05-06 00:02:15,SHORT,71463.9,64.9,47.36,-88.8,11707.98
2026-05-06 00:02:15,LONG,74298.61,77.26,40.97,223.55,11931.53
2026-05-06 00:02:15,LONG,74745.5,81.72,43.93,111.84,12043.37
2026-05-06 00:02:15,SHORT,70926.01,72.16,30.18,-96.85,11946.52
2026-05-06 00:02:16,LONG,69858.64,14.17,29.56,-125.23,11821.29
2026-05-06 00:02:17,SHORT,66940.95,78.11,22.31,-95.0,11726.29
2026-05-06 00:02:18,SHORT,67446.36,71.61,39.4,-88.18,11638.11
2026-05-06 00:02:18,LONG,67026.81,75.19,47.26,-17.93,11620.18
2026-05-06 00:02:19,LONG,71735.99,11.94,59.91,-208.32,11411.86
2026-05-06 00:02:19,SHORT,71989.14,81.03,31.35,-106.77,11305.09
2026-05-06 00:02:20,LONG,73788.03,35.04,29.83,-111.15,11193.94
2026-05-06 00:02:20,LONG,76291.59,20.66,43.53,-108.28,11085.66
2026-05-06 00:02:20,SHORT,75264.0,23.95,39.05,49.87,11135.53
2026-05-06 00:02:20,LONG,76194.84,81.21,31.32,79.01,11214.54
2026-05-06 00:02:21,SHORT,77245.77,22.75,42.17,67.65,11282.19
2026-05-06 00:02:21,SHORT,78138.86,74.76,19.26,-90.23,11191.96
2026-05-06 00:02:21,LONG,77804.13,12.79,35.41,-85.97,11105.99
2026-05-06 00:02:21,SHORT,76229.0,13.63,27.65,154.68,11260.67
2026-05-06 00:02:22,LONG,78806.68,86.94,21.24,103.44,11364.12
2026-05-06 00:02:22,LONG,78514.83,75.83,38.15,33.99,11398.11
2026-05-06 00:02:23,LONG,81307.68,87.49,26.69,101.56,11499.67
2026-05-06 00:05:31,SHORT,61708.31,81.93,38.71,-0.91,99.09
2026-05-06 00:05:32,LONG,66252.53,24.07,21.9,-0.9,98.18
2026-05-06 00:05:32,SHORT,67250.0,70.26,38.18,-0.81,97.37
2026-05-06 00:05:32,LONG,69668.03,26.33,33.0,-0.76,96.62
2026-05-06 00:05:33,LONG,69072.01,74.43,24.9,0.74,97.35
2026-05-06 00:05:33,LONG,69348.5,78.01,38.23,0.66,98.01
2026-05-06 00:05:33,LONG,68614.11,15.33,30.46,-0.91,97.1
2026-05-06 00:05:33,SHORT,68150.01,23.25,40.7,0.81,97.91
2026-05-06 00:05:34,LONG,67759.01,36.41,38.06,-0.78,97.13
2026-05-06 00:05:34,SHORT,67441.18,21.12,50.96,0.59,97.72
2026-05-06 00:05:35,LONG,71366.17,74.87,51.03,0.68,98.4
2026-05-06 00:05:35,LONG,70004.84,74.19,17.57,0.71,99.11
2026-05-06 00:05:36,LONG,68103.49,21.28,35.5,-1.04,98.07
2026-05-06 00:05:36,SHORT,65323.86,21.37,22.39,2.72,100.79
2026-05-06 00:05:36,SHORT,66716.31,73.6,36.57,-0.87,99.92
2026-05-06 00:05:37,LONG,63792.0,29.1,22.9,-0.8,99.13
2026-05-06 00:05:37,SHORT,61183.69,78.8,65.07,-0.83,98.3
2026-05-06 00:05:38,SHORT,60760.42,21.8,33.67,-0.17,98.13
2026-05-06 00:05:38,LONG,63339.77,74.13,41.87,0.7,98.83
2026-05-06 00:05:39,LONG,62924.0,77.38,23.74,0.07,98.9
2026-05-06 00:05:39,SHORT,55648.0,77.43,38.16,-0.76,98.14
2026-05-06 00:05:39,SHORT,56235.98,13.91,27.28,1.72,99.86
2026-05-06 00:05:39,SHORT,56258.02,69.06,23.35,-0.85,99.01
2026-05-06 00:05:40,LONG,57889.1,83.65,39.14,0.54,99.55
2026-05-06 00:05:40,LONG,60750.0,80.04,36.79,1.62,101.17
2026-05-06 00:05:41,LONG,63430.01,15.93,26.74,-0.82,100.35
2026-05-06 00:05:41,LONG,64392.03,42.18,33.29,-1.03,99.32
2026-05-06 00:05:41,SHORT,64631.95,70.55,38.94,-0.95,98.37
2026-05-06 00:05:41,LONG,67078.53,74.59,28.54,1.01,99.38
2026-05-06 00:05:41,LONG,66276.01,27.2,22.66,-0.9,98.48
2026-05-06 00:05:42,LONG,67080.48,28.0,74.52,-0.79,97.68
2026-05-06 00:05:42,SHORT,66752.04,62.2,37.58,-0.76,96.92
2026-05-06 00:05:42,LONG,68160.01,75.84,48.87,0.72,97.64
2026-05-06 00:05:43,SHORT,68600.02,69.69,22.64,-0.98,96.66
2026-05-06 00:05:43,SHORT,64760.0,77.26,38.84,-0.8,95.86
2026-05-06 00:05:43,SHORT,60879.0,16.58,39.6,1.92,97.79
2026-05-06 00:05:44,LONG,56215.89,24.01,15.73,-0.86,96.93
2026-05-06 00:05:44,LONG,59818.62,38.03,29.96,-0.88,96.05
2026-05-06 00:05:45,LONG,60027.88,33.67,48.69,-0.85,95.2
2026-05-06 00:05:45,SHORT,59181.08,77.74,47.57,-0.72,94.48
2026-05-06 00:05:46,LONG,59658.0,30.7,30.49,-1.2,93.28
2026-05-06 00:05:46,LONG,60186.48,19.64,43.62,-0.97,92.31
2026-05-06 00:05:46,LONG,63124.69,92.1,37.78,3.62,95.93
2026-05-06 00:05:47,SHORT,58758.6,23.66,53.07,2.3,98.23
2026-05-06 00:05:47,SHORT,59797.23,56.31,40.13,-0.76,97.47
2026-05-06 00:05:47,LONG,59235.85,21.15,33.94,-1.24,96.23
2026-05-06 00:05:48,LONG,59218.98,74.49,25.47,0.71,96.93
2026-05-06 00:05:48,SHORT,55568.0,21.82,53.63,1.6,98.54
2026-05-06 00:05:49,SHORT,54787.01,73.54,35.28,-0.9,97.63
2026-05-06 00:05:49,SHORT,53687.0,23.67,48.78,1.23,98.86
2026-05-06 00:05:49,LONG,57932.0,76.33,40.26,2.31,101.17
2026-05-06 00:05:49,LONG,56655.13,26.23,45.49,-0.8,100.37
2026-05-06 00:05:49,LONG,58387.99,75.27,17.81,1.02,101.39
2026-05-06 00:05:50,LONG,59034.37,76.13,19.42,2.12,103.51
2026-05-06 00:05:50,LONG,59629.99,33.51,42.13,-0.81,102.7
2026-05-06 00:05:50,LONG,59427.99,35.83,16.6,-0.89,101.81
2026-05-06 00:05:50,SHORT,59739.32,64.81,50.35,-1.14,100.68
2026-05-06 00:05:50,LONG,59654.77,20.27,31.56,-0.8,99.88
2026-05-06 00:05:51,LONG,62738.05,25.34,21.29,-0.79,99.08
2026-05-06 00:05:51,LONG,62580.0,25.32,24.63,-0.76,98.32
2026-05-06 00:05:51,LONG,63435.01,38.87,42.8,-0.78,97.54
2026-05-06 00:05:52,LONG,65486.01,76.97,24.2,1.17,98.71
2026-05-06 00:05:52,LONG,65817.98,76.15,26.13,0.08,98.79
2026-05-06 00:05:52,SHORT,60919.99,22.6,31.5,0.97,99.76
2026-05-06 00:05:53,LONG,62291.21,77.25,60.49,0.47,100.23
2026-05-06 00:05:53,LONG,63677.98,81.43,26.04,2.21,102.44
2026-05-06 00:05:53,LONG,64200.06,79.87,51.28,1.84,104.27
2026-05-06 00:05:53,LONG,62471.08,29.23,37.59,-1.2,103.07
2026-05-06 00:05:54,SHORT,59170.0,21.45,46.33,3.33,106.4
2026-05-06 00:05:54,SHORT,61086.0,65.53,39.75,-0.89,105.51
2026-05-06 00:05:54,LONG,62950.01,76.41,39.58,0.9,106.41
2026-05-06 00:05:54,LONG,62249.6,33.7,34.06,-1.18,105.23
2026-05-06 00:05:54,LONG,67658.0,81.62,25.22,3.63,108.87
2026-05-06 00:05:54,LONG,67482.63,76.82,29.6,2.04,110.91
2026-05-06 00:05:55,LONG,68235.28,75.47,27.12,-0.27,110.64
2026-05-06 00:05:55,LONG,68759.99,74.44,23.61,0.79,111.43
2026-05-06 00:05:55,SHORT,66828.01,22.72,44.2,1.56,112.98
2026-05-06 00:05:56,LONG,67332.0,80.09,36.91,0.81,113.79
2026-05-06 00:05:57,SHORT,70636.0,73.15,57.9,-1.04,112.75
2026-05-06 00:05:58,LONG,74272.01,77.06,37.03,1.38,114.13
2026-05-06 00:05:58,LONG,74640.0,24.5,8.6,-0.86,113.27
2026-05-06 00:05:58,LONG,76742.26,75.55,24.36,1.6,114.87
2026-05-06 00:05:58,LONG,76618.86,78.29,34.27,0.51,115.38
2026-05-06 00:05:59,LONG,89691.99,30.63,40.49,-1.18,114.2
2026-05-06 00:06:00,LONG,98280.01,86.63,27.92,2.52,116.72
2026-05-06 00:06:00,LONG,97517.83,17.86,31.99,-1.01,115.71
2026-05-06 00:06:01,LONG,96976.03,79.06,33.05,1.41,117.13
2026-05-06 00:06:01,LONG,97019.68,75.44,39.66,0.39,117.51
2026-05-06 00:06:01,SHORT,96718.02,75.7,23.89,-1.0,116.51
2026-05-06 00:06:02,LONG,95203.5,39.01,52.1,-0.98,115.53
2026-05-06 00:06:02,LONG,100179.24,23.89,49.55,-1.35,114.17
2026-05-06 00:06:03,SHORT,94596.88,16.85,23.54,3.84,118.01
2026-05-06 00:06:03,LONG,101530.24,75.5,16.21,0.37,118.38
2026-05-06 00:06:04,LONG,105527.35,27.17,27.37,-1.17,117.2
2026-05-06 00:06:04,SHORT,100373.21,19.54,27.2,5.19,122.4
2026-05-06 00:06:04,SHORT,97805.44,58.16,14.01,-0.93,121.46
2026-05-06 00:06:05,LONG,98910.97,74.67,14.59,1.28,122.75
2026-05-06 00:06:05,LONG,93980.01,31.02,39.1,-1.14,121.61
2026-05-06 00:06:06,LONG,96893.04,76.5,24.57,0.56,122.17
2026-05-06 00:06:06,LONG,98123.44,74.77,10.84,0.34,122.51
2026-05-06 00:06:08,SHORT,93575.53,69.8,17.38,-1.56,120.95
2026-05-06 00:06:08,LONG,97618.89,31.21,29.5,-1.49,119.46
2026-05-06 00:06:09,LONG,106180.08,78.97,22.93,3.34,122.8
2026-05-06 00:06:09,LONG,104957.99,34.34,28.54,-1.75,121.05
2026-05-06 00:06:09,SHORT,103978.0,82.04,31.17,-0.93,120.11
2026-05-06 00:06:09,LONG,105097.35,74.61,44.11,0.4,120.52
2026-05-06 00:06:10,LONG,103349.66,20.53,34.34,-1.73,118.78
2026-05-06 00:06:10,SHORT,101628.22,74.06,21.06,-1.19,117.59
2026-05-06 00:06:11,SHORT,96150.84,55.37,19.29,-1.01,116.58
2026-05-06 00:06:11,LONG,99128.0,8.85,31.78,-1.33,115.26
2026-05-06 00:06:12,LONG,95036.26,30.65,28.64,-1.86,113.4
2026-05-06 00:06:12,LONG,96799.53,20.59,44.52,-1.29,112.11
2026-05-06 00:06:13,LONG,96165.01,5.93,64.77,-1.15,110.96
2026-05-06 00:06:13,SHORT,97290.95,62.01,22.63,-1.01,109.95
2026-05-06 00:06:13,SHORT,95300.01,23.99,38.48,0.77,110.72
2026-05-06 00:06:15,SHORT,87013.46,68.99,40.2,-1.17,109.55
2026-05-06 00:06:15,SHORT,82332.8,78.82,48.71,-1.12,108.43
2026-05-06 00:06:15,LONG,91993.99,32.43,29.75,-1.01,107.42
2026-05-06 00:06:15,LONG,93642.06,82.48,33.97,2.34,109.75
2026-05-06 00:06:16,LONG,90102.02,40.48,28.66,-0.88,108.88
2026-05-06 00:06:17,SHORT,82226.98,76.65,37.64,-1.11,107.76
2026-05-06 00:06:17,LONG,84460.79,76.43,21.89,0.64,108.41
2026-05-06 00:06:17,LONG,84410.0,74.15,34.69,0.31,108.72
2026-05-06 00:06:18,LONG,86344.29,76.49,54.8,1.34,110.06
2026-05-06 00:06:18,SHORT,83794.17,15.77,27.31,1.27,111.33
2026-05-06 00:06:18,SHORT,84964.21,74.74,64.33,-0.85,110.48
2026-05-06 00:06:19,SHORT,82927.81,17.6,41.14,1.82,112.3
2026-05-06 00:06:19,SHORT,81906.88,23.39,22.44,1.54,113.83
2026-05-06 00:06:19,LONG,82796.1,17.34,41.53,-1.12,112.72
2026-05-06 00:06:20,SHORT,83345.08,78.59,48.96,-0.86,111.86
2026-05-06 00:06:20,LONG,82824.32,15.72,29.27,-0.92,110.94
2026-05-06 00:06:20,SHORT,82876.03,23.91,40.22,0.46,111.4
2026-05-06 00:06:21,SHORT,77913.99,75.19,41.92,-0.91,110.49
2026-05-06 00:06:21,LONG,80891.99,32.06,15.31,-1.15,109.34
2026-05-06 00:06:21,LONG,83623.3,78.21,27.29,0.33,109.67
2026-05-06 00:06:21,LONG,83757.97,27.01,24.8,-1.12,108.55
2026-05-06 00:06:22,LONG,88401.03,75.23,13.67,1.98,110.53
2026-05-06 00:06:24,LONG,96300.0,74.75,28.55,-0.06,110.47
2026-05-06 00:06:24,SHORT,94430.46,20.89,44.7,1.42,111.89
2026-05-06 00:06:25,LONG,97262.88,74.81,30.94,1.11,113.0
2026-05-06 00:06:25,LONG,104807.37,84.52,41.59,1.83,114.83
2026-05-06 00:06:27,LONG,111173.92,76.9,31.8,0.37,115.2
2026-05-06 00:06:27,SHORT,107587.75,21.48,30.2,0.77,115.96
2026-05-06 00:06:28,SHORT,108746.01,76.23,40.36,-0.95,115.02
2026-05-06 00:06:28,SHORT,104831.83,64.02,9.69,-0.88,114.13
2026-05-06 00:06:28,LONG,104682.93,76.07,34.94,0.33,114.46
2026-05-06 00:06:28,LONG,105811.13,81.93,35.95,0.85,115.32
2026-05-06 00:06:29,SHORT,103190.98,87.23,41.8,-1.0,114.32
2026-05-06 00:06:29,LONG,105876.61,79.99,28.41,0.35,114.67
2026-05-06 00:06:29,LONG,105906.98,75.72,21.39,0.15,114.82
2026-05-06 00:06:30,LONG,108554.3,21.32,26.13,-0.89,113.93
2026-05-06 00:06:30,LONG,106231.89,19.55,51.54,-1.3,112.63
2026-05-06 00:06:31,SHORT,105811.74,84.76,33.52,-1.17,111.46
2026-05-06 00:06:31,LONG,104881.28,12.44,25.34,-0.84,110.63
2026-05-06 00:06:31,SHORT,103572.29,23.0,35.84,0.37,111.0
2026-05-06 00:06:31,SHORT,101771.02,68.08,44.91,-0.94,110.05
2026-05-06 00:06:31,LONG,100272.18,34.97,17.0,-1.02,109.03
2026-05-06 00:06:32,LONG,107361.4,78.33,28.79,0.26,109.29
2026-05-06 00:06:32,LONG,108054.26,74.65,21.71,0.54,109.83
2026-05-06 00:06:33,SHORT,105459.93,20.56,22.97,1.71,111.54
2026-05-06 00:06:33,LONG,109449.98,74.89,24.11,0.51,112.05
2026-05-06 00:06:33,SHORT,109305.85,59.09,23.49,-1.13,110.92
2026-05-06 00:06:33,LONG,107976.91,40.0,21.54,-0.86,110.05
2026-05-06 00:06:34,SHORT,108506.02,23.36,22.58,-0.08,109.97
2026-05-06 00:06:34,LONG,112637.66,74.98,29.17,1.81,111.78
2026-05-06 00:06:34,LONG,117608.52,80.08,20.02,0.29,112.07
2026-05-06 00:06:35,LONG,119878.23,18.41,44.66,-0.95,111.12
